,answer_count,articles_count,avatar_url,avatar_url_template,badge,follower_count,gender,headline,id,is_advertiser,is_followed,is_following,is_org,name,type,url,url_token,user_type,vip_info
42,196,8,https://pic4.zhimg.com/v2-aba761c3db16505731ae0d56d278b117_is.jpg,https://pic4.zhimg.com/v2-aba761c3db16505731ae0d56d278b117_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19813032', 'avatar_url': 'https://pic2.zhimg.com/5d3c206139ca2124997418db09b0bb11_is.jpg', 'type': 'topic', 'name': '深度学习（Deep Learning）', 'introduction': '深度学习的概念源于人工神经网络的研究。含多隐层的多层感知器就是一种深度学习结构。深度学习通过组合低层特征形成更加抽象的高层表示属性类别或特征，以发现数据的分布式特征表示。深度学习的概念由Hinton等人于2006年提出。基于深度置信网络(DBN)提出非监督贪心逐层训练算法，为解决深层结构相关的优化难题带来希望，随后提出多层自动编码器深层结构。此外Lecun等人提出的卷积神经网络是第一个真正多层结构学习算法，它利用空间相对关系减少参数数目以提高训练性能。深度学习是机器学习中一种基于对数据进行表征学习的方法。观测值（例如一幅图像）可以使用多种方式来表示，如每个像素强度值的向量，或者更抽象地表示成一系列边、特定形状的区域等。而使用某些特定的表示方法更容易从实例中学习任务（例如，人脸识别或面部表情识别）。深度学习的好处是用非监督式或半监督式的特征学习和分层特征提取高效算法来替代手工获取特征。深度学习是机器学习研究中的一个新的领域，其动机在于建立、模拟人脑进行分析学习的神经网络，它模仿人脑的机制来解释数据，例如图像，声音和文本。同机器学习方法一样，深度机器学习方法也有监督学习与无监督学习之分．不同的学习框架下建立的学习模型很是不同．例如，卷积神经网络（Convolutional neural networks，简称CNNs）就是一种深度的监督学习下的机器学习模型，而深度置信网（Deep Belief Nets，简称DBNs）就是一种无监督学习下的机器学习模型。', 'url': 'https://www.zhihu.com/topics/19813032', 'excerpt': '深度学习的概念源于人工神经网络的研究。含多隐层的多层感知器就是一种深度学习结构。深度学习通过组合低层特征形成更加抽象的高层表示属性类别或特征，以发现数据的分布式特征表示。深度学习的概念由Hinton等人于2006年提出。基于深度置信网络(DBN)提出非监督贪心逐层训练算法，为解决深层结构相关的优化难题带来希望，随后提出多层自动编码器深层结构。此外Lecun等人提出的卷积神经网络是第一个真正多层结构学习算法，它利用空…'}]}]",26533,1,深度学习/MXNet中文社区 https://discuss.gluon.ai,e82eed9cc724d983c41ad59483b90fdc,False,False,False,False,解浚源,people,https://www.zhihu.com/people/e82eed9cc724d983c41ad59483b90fdc,eric314,people,{'is_vip': False}
43,0,0,https://pic3.zhimg.com/v2-f029997525c50a0076c7f88062800f96_is.jpg,https://pic3.zhimg.com/v2-f029997525c50a0076c7f88062800f96_{size}.jpg,[],2,0,Project Management,e2a19f5b4f7bca0398b546457d561715,False,False,False,False,Dopaminereceptor,people,https://www.zhihu.com/people/e2a19f5b4f7bca0398b546457d561715,wxe6b5aeb03b602c10,people,{'is_vip': False}
44,62,6,https://pic1.zhimg.com/ca117f9b77be2e094c2ea5808dc5d440_is.jpg,https://pic1.zhimg.com/ca117f9b77be2e094c2ea5808dc5d440_{size}.jpg,[],4928,1,利率交易员，美债接盘侠,1ece92252c571dc323fe2bcf2cb3284d,False,False,False,False,小切糕,people,https://www.zhihu.com/people/1ece92252c571dc323fe2bcf2cb3284d,xiao-qie-gao-85,people,{'is_vip': False}
45,205,5,https://pic3.zhimg.com/v2-2a4feb21f08e5af3d040a81f500713c6_is.jpg,https://pic3.zhimg.com/v2-2a4feb21f08e5af3d040a81f500713c6_{size}.jpg,"[{'description': '注册会计师（CPA）持证人', 'type': 'identity'}]",15063,1, 硬核鸡汤，安排上了 ,6f44ccaed96261094e02349d0722ed5e,False,False,False,False,纽约鸡汤君,people,https://www.zhihu.com/people/6f44ccaed96261094e02349d0722ed5e,sunlight123,people,{'is_vip': False}
46,103,2,https://pic2.zhimg.com/v2-5449793cf0c78d626b9edc21a2f6c3ed_is.jpg,https://pic2.zhimg.com/v2-5449793cf0c78d626b9edc21a2f6c3ed_{size}.jpg,[],14623,0,Student Counselor,525e2d395d8d00006ed60fdb1f64a4a2,False,False,False,False,波特兰花,people,https://www.zhihu.com/people/525e2d395d8d00006ed60fdb1f64a4a2,xiao-wang-63-77,people,{'is_vip': False}
47,86,6,https://pic3.zhimg.com/v2-03e1f4188f7775426635d05aa26ed4a6_is.jpg,https://pic3.zhimg.com/v2-03e1f4188f7775426635d05aa26ed4a6_{size}.jpg,[],1861,1,PhD student in ILCC@Edin/NLP/DL/Bayesian,e1b5fab493418504f3ce84a180a8d7b0,False,False,False,False,斤木,people,https://www.zhihu.com/people/e1b5fab493418504f3ce84a180a8d7b0,kevinxu-63,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
48,46,0,https://pic1.zhimg.com/v2-9056213e1b27cce486479a7dd034e73c_is.jpg,https://pic1.zhimg.com/v2-9056213e1b27cce486479a7dd034e73c_{size}.jpg,[],213,0,成为每天都很开心的逗比，office Power BI 初级玩家,b4b44b97ec17721f32e62db1ac8e0d4f,False,False,False,False,CC Monica,people,https://www.zhihu.com/people/b4b44b97ec17721f32e62db1ac8e0d4f,cc-monica-MM,people,{'is_vip': False}
49,505,21,https://pic3.zhimg.com/1abe8d0c6_is.jpg,https://pic3.zhimg.com/1abe8d0c6_{size}.jpg,[],162093,1,微信公众号：【凯申日记本】（ID：changtalk）,8b631098c175cd87ae961a868b2180b6,False,False,False,False,常凯申,people,https://www.zhihu.com/people/8b631098c175cd87ae961a868b2180b6,chang-kai-shen-32,people,{'is_vip': False}
50,735,2,https://pic4.zhimg.com/v2-9a80c6f11ead436c2eec8f7a33ea014f_is.jpg,https://pic4.zhimg.com/v2-9a80c6f11ead436c2eec8f7a33ea014f_{size}.jpg,[],7389,1,我爱你，但也会爱上别人，在他们像你的时候。,ebbfc11ec92925ae1596fd418d756fa3,False,False,False,False,猫命贵,people,https://www.zhihu.com/people/ebbfc11ec92925ae1596fd418d756fa3,lixk2016,people,{'is_vip': False}
51,0,0,https://pic4.zhimg.com/v2-827471fec4d1039d047c2979eb8206d3_is.jpg,https://pic4.zhimg.com/v2-827471fec4d1039d047c2979eb8206d3_{size}.jpg,[],1,0,学生,18dde7f10e0da78d995a0390f03f586e,False,False,False,False,甲小燕儿,people,https://www.zhihu.com/people/18dde7f10e0da78d995a0390f03f586e,jia-xiao-yan-er,people,{'is_vip': False}
52,72,29,https://pic1.zhimg.com/v2-c3ef8fbe09305e038fd1121b938b615c_is.jpg,https://pic1.zhimg.com/v2-c3ef8fbe09305e038fd1121b938b615c_{size}.jpg,"[{'description': '哈佛大学 设计学硕士在读', 'type': 'identity'}]",47127,0,玩设计的科技女,be4be26b9eea4686a08b6b53057df0c4,False,False,False,False,Iris Pan,people,https://www.zhihu.com/people/be4be26b9eea4686a08b6b53057df0c4,iris.pan,people,{'is_vip': False}
53,656,81,https://pic1.zhimg.com/v2-79fa88b3c604dbb53ab67b924c1b47e0_is.jpg,https://pic1.zhimg.com/v2-79fa88b3c604dbb53ab67b924c1b47e0_{size}.jpg,"[{'description': '清华大学 管理科学与工程博士在读', 'type': 'identity'}]",80074,1,微信公众号：五道口老实人报。,5cc7a463c19fc2c9443bd64e3e192c18,False,False,False,False,江踏歌,people,https://www.zhihu.com/people/5cc7a463c19fc2c9443bd64e3e192c18,jianghanchen,people,{'is_vip': False}
54,209,45,https://pic3.zhimg.com/ca6bf4bb82d9cf152b618edcbda01606_is.jpg,https://pic3.zhimg.com/ca6bf4bb82d9cf152b618edcbda01606_{size}.jpg,[],20574,1,公众号：Python之禅，二十次幂邀请码私信我,ba286d02fd9701a446d68ba85d0755c0,False,False,False,False,刘志军,people,https://www.zhihu.com/people/ba286d02fd9701a446d68ba85d0755c0,zhijun-liu,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
55,43,8,https://pic3.zhimg.com/v2-bc4f967b7356fb26534d3b5fab30eb0e_is.jpg,https://pic3.zhimg.com/v2-bc4f967b7356fb26534d3b5fab30eb0e_{size}.jpg,[],31150,0,爱研究社交网络的21岁魔都菇凉～坐标欧洲，传播学在读。,5fefa92eb9dde1515c634581ca21082b,False,False,False,False,Coffee Wu,people,https://www.zhihu.com/people/5fefa92eb9dde1515c634581ca21082b,coffee-wu,people,{'is_vip': False}
56,160,219,https://pic4.zhimg.com/v2-f1c5dd65f4d8df27fa0a45aa0c5a912f_is.jpg,https://pic4.zhimg.com/v2-f1c5dd65f4d8df27fa0a45aa0c5a912f_{size}.jpg,"[{'description': '已认证的官方帐号', 'type': 'identity'}]",153501,-1,看看这个荒诞而有趣的世界。公众号：pic163,f92d6584f1bac2a8bbc810056d46b2b5,False,False,False,True,网易看客,people,https://www.zhihu.com/people/f92d6584f1bac2a8bbc810056d46b2b5,wang-yi-kan-ke,organization,{'is_vip': False}
57,710,55,https://pic2.zhimg.com/v2-9c904975abf95b6d54ac97f1d5e4f905_is.jpg,https://pic2.zhimg.com/v2-9c904975abf95b6d54ac97f1d5e4f905_{size}.jpg,"[{'description': '中国科学院/新加坡国立大学 光学工程博士在读', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19561671', 'avatar_url': 'https://pic1.zhimg.com/v2-eca29e9db2411719717d80736a9d2604_is.jpg', 'type': 'topic', 'name': '光学', 'introduction': '光学（Optics）是物理学的重要分支学科，也是与光学工程技术相关的学科。今天常说的光学指的是研究电磁辐射的产生、传播、接收和显示，及其与物质相互作用的科学，但着重研究的范围是从红外到紫外波段。它是物理学的一个重要组成部分。', 'url': 'https://www.zhihu.com/topics/19561671', 'excerpt': '光学（Optics）是物理学的重要分支学科，也是与光学工程技术相关的学科。今天常说的光学指的是研究电磁辐射的产生、传播、接收和显示，及其与物质相互作用的科学，但着重研究的范围是从红外到紫外波段。它是物理学的一个重要组成部分。'}, {'id': '19556950', 'avatar_url': 'https://pic3.zhimg.com/7a7dfc72e_is.jpg', 'type': 'topic', 'name': '物理学', 'introduction': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。<br><br>作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论正确性的唯一标准，它是当今最精密的一门自然科学学科。', 'url': 'https://www.zhihu.com/topics/19556950', 'excerpt': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论…'}]}]",59468,1,走过万水千山，赞美花和云朵,78ec370ed5e10a91ce6a862f3cbb5884,False,False,False,False,看风景的蜗牛君,people,https://www.zhihu.com/people/78ec370ed5e10a91ce6a862f3cbb5884,gua-niu-97,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
58,441,94,https://pic4.zhimg.com/v2-2136abf2d4081f2ee9493cd1f10109e3_is.jpg,https://pic4.zhimg.com/v2-2136abf2d4081f2ee9493cd1f10109e3_{size}.jpg,"[{'description': '爱丁堡大学 商学院助理教授', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19560170', 'avatar_url': 'https://pic4.zhimg.com/30ffc337a555a56877aebdab9c5042f7_is.jpg', 'type': 'topic', 'name': '经济学', 'introduction': '经济学是研究人类经济活动的规律即价值的创造、转化、实现的规律——经济发展规律的理论，分为政治经济学与科学经济学两大类型。政治经济学根据所代表的阶级的利益为了突出某个阶级在经济活动中的地位和作用自发从某个侧面研究价值规律或经济规律，科学经济学自觉从整体上研究价值规律或经济规律。对称经济学就是科学经济学。经济学的核心是经济规律；在对称经济学看来，资源的优化配置与优化再生只是经济规律的展开和具体表现，经济学的对象应该是资源优化配置与优化再生后面的经济规律与经济本质，而不是停留在资源的优化配置与优化再生层面。停留在资源的优化配置与优化再生层面的，是政治经济学而不是科学的经济学。要研究经济发展的规律就必须从整体上统一研究经济现象，宏观经济与微观经济是统一的经济体中对称的两个方面，所以在科学的对称经济学范式框架中，有宏观经济与微观经济之分，没有宏观经济学与微观经济学之别；而政治经济学总是把经济学分为宏观经济学与微观经济学。', 'url': 'https://www.zhihu.com/topics/19560170', 'excerpt': '经济学是研究人类经济活动的规律即价值的创造、转化、实现的规律——经济发展规律的理论，分为政治经济学与科学经济学两大类型。政治经济学根据所代表的阶级的利益为了突出某个阶级在经济活动中的地位和作用自发从某个侧面研究价值规律或经济规律，科学经济学自觉从整体上研究价值规律或经济规律。对称经济学就是科学经济学。经济学的核心是经济规律；在对称经济学看来，资源的优化配置与优化再生只是经济规律的展开和具体表现，…'}, {'id': '19567962', 'avatar_url': 'https://pic3.zhimg.com/43efd061747369b1f03cc2c34adca45e_is.jpg', 'type': 'topic', 'name': '博弈论', 'introduction': '博弈论又被称为对策论（Game Theory），既是现代数学的一个新分支，也是运筹学的一个重要学科。博弈论主要研究公式化了的激励结构间的相互作用，是研究具有斗争或竞争性质现象的数学理论和方法。 博弈论考虑游戏中的个体的预测行为和实际行为，并研究它们的优化策略。生物学家使用博弈理论来理解和预测进化论的某些结果。博弈论已经成为经济学的标准分析工具之一。在金融学、证券学、生物学、经济学、国际关系、计算机科学、政治学、军事战略和其他很多学科都有广泛的应用。', 'url': 'https://www.zhihu.com/topics/19567962', 'excerpt': '博弈论又被称为对策论（Game Theory），既是现代数学的一个新分支，也是运筹学的一个重要学科。博弈论主要研究公式化了的激励结构间的相互作用，是研究具有斗争或竞争性质现象的数学理论和方法。 博弈论考虑游戏中的个体的预测行为和实际行为，并研究它们的优化策略。生物学家使用博弈理论来理解和预测进化论的某些结果。博弈论已经成为经济学的标准分析工具之一。在金融学、证券学、生物学、经济学、国际关系、计算机科学、政治…'}, {'id': '19552981', 'avatar_url': 'https://pic2.zhimg.com/v2-b761e41f19531e4899892e9197de40dd_is.jpg', 'type': 'topic', 'name': '经济', 'introduction': '经济是价值的创造、转化与实现；人类经济活动就是创造、转化、实现价值，满足人类物质文化生活需要的活动。简单地说，经济就是对物资的管理；是对人们生产、使用、处理、分配一切物资这一整体动态现象的总称。这一概念微观的指一个家庭的家务管理，宏观的指一个国家的经国济民。在这一动态整体中，包括着人类的生产、储蓄、交换、分配的各项活动；生产是这一动态的基础，分配是这一动态的终点。', 'url': 'https://www.zhihu.com/topics/19552981', 'excerpt': '经济是价值的创造、转化与实现；人类经济活动就是创造、转化、实现价值，满足人类物质文化生活需要的活动。简单地说，经济就是对物资的管理；是对人们生产、使用、处理、分配一切物资这一整体动态现象的总称。这一概念微观的指一个家庭的家务管理，宏观的指一个国家的经国济民。在这一动态整体中，包括着人类的生产、储蓄、交换、分配的各项活动；生产是这一动态的基础，分配是这一动态的终点。'}]}]",383168,1,三国英雄士，四朝经济臣,06916ab5292b620917a7be1b4945a19d,False,False,False,False,司马懿,people,https://www.zhihu.com/people/06916ab5292b620917a7be1b4945a19d,divinites,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
59,52,0,https://pic1.zhimg.com/da8e974dc_is.jpg,https://pic1.zhimg.com/da8e974dc_{size}.jpg,[],2459,1,“知止而后有定，定而后能静，静而后能安，安而后能虑，虑而后能得。”,37ed7744679c6f4e1f8434ed16ee5879,False,False,False,False,森骄阳,people,https://www.zhihu.com/people/37ed7744679c6f4e1f8434ed16ee5879,junglesun,people,{'is_vip': False}
60,21,1,https://pic4.zhimg.com/v2-5e775a0f2573685320e951e543a8c71f_is.jpg,https://pic4.zhimg.com/v2-5e775a0f2573685320e951e543a8c71f_{size}.jpg,[],1713,0,TMT战投/独立音乐人,b13d0ca38e7f202312907feedcccec9c,False,False,False,False,王盈樨,people,https://www.zhihu.com/people/b13d0ca38e7f202312907feedcccec9c,hopechong,people,{'is_vip': False}
61,11,0,https://pic1.zhimg.com/v2-96d2b274f0a823eabd90c15680f8e8f4_is.jpg,https://pic1.zhimg.com/v2-96d2b274f0a823eabd90c15680f8e8f4_{size}.jpg,[],407,0,考古队员,adad12848773a33a27c3e15de3d94393,False,False,False,False,殷商时代,people,https://www.zhihu.com/people/adad12848773a33a27c3e15de3d94393,da-wang-44-7,people,{'is_vip': False}
62,32,0,https://pic1.zhimg.com/638641652061657db7b8118de6ce9664_is.jpg,https://pic1.zhimg.com/638641652061657db7b8118de6ce9664_{size}.jpg,[],974,0,sloth,8ad78846caab92317c92a91d5aba0aee,False,False,False,False,吴晓晗,people,https://www.zhihu.com/people/8ad78846caab92317c92a91d5aba0aee,xiaohansloth,people,{'is_vip': False}
63,7,0,https://pic2.zhimg.com/v2-a5c0d0214176e050187acdbbe1d5bc71_is.jpg,https://pic2.zhimg.com/v2-a5c0d0214176e050187acdbbe1d5bc71_{size}.jpg,[],5,1,一个即将转行的坡县物理博士,e777b9a031a4faeeef7f06cfc44b1890,False,False,False,False,照晓薪,people,https://www.zhihu.com/people/e777b9a031a4faeeef7f06cfc44b1890,zhao-xin-79-33,people,{'is_vip': False}
64,29,0,https://pic4.zhimg.com/v2-856129a0df641737eefc1b211a46c7e3_is.jpg,https://pic4.zhimg.com/v2-856129a0df641737eefc1b211a46c7e3_{size}.jpg,[],2919,1,加籍华人 米国临床医学博士,11019b3dc65b86497f7b4979420da4f6,False,False,False,False,小D,people,https://www.zhihu.com/people/11019b3dc65b86497f7b4979420da4f6,xiao-d-91-48,people,{'is_vip': False}
65,13,253,https://pic2.zhimg.com/v2-48052332696569957e8cfae4f8e77ad9_is.jpg,https://pic2.zhimg.com/v2-48052332696569957e8cfae4f8e77ad9_{size}.jpg,[],23,1,黄金分析师,5a0851b424f56f05d666576d258e3ede,False,False,False,False,金宏仓,people,https://www.zhihu.com/people/5a0851b424f56f05d666576d258e3ede,jin-hong-cang,people,{'is_vip': False}
66,188,6,https://pic2.zhimg.com/v2-77cf2fd12432cd1de8e3c04d0f2ba0c5_is.jpg,https://pic2.zhimg.com/v2-77cf2fd12432cd1de8e3c04d0f2ba0c5_{size}.jpg,[],12081,-1,打着“经济学”名号的左派回归猿。,95755595375650d01e55b53a17c1e9ae,False,False,False,False,Minamoto,people,https://www.zhihu.com/people/95755595375650d01e55b53a17c1e9ae,minamoto-52,people,{'is_vip': False}
67,26,14,https://pic1.zhimg.com/v2-7a831dcffc50df1876a870988571019c_is.jpg,https://pic1.zhimg.com/v2-7a831dcffc50df1876a870988571019c_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19550874', 'avatar_url': 'https://pic2.zhimg.com/f126e096216e4554289b0996539b79b5_is.jpg', 'type': 'topic', 'name': '法律', 'introduction': '法律，是国家的产物，是指统治阶级（泛指政治、经济、思想形态上占支配地位的阶级），为了实现统治并管理国家的目的，经过一定立法程序，所颁布的基本法律和普通法律。法律是统治阶级意志的体现，国家的统治工具。法律是由享有立法权的立法机关（全国人民代表大会和全国人民代表大会常务委员会）行使国家立法权，依照法定程序制定、修改并颁布，并由国家强制力保证实施的基本法律和普通法律总称。包括基本法律、普通法律。法，可划分为1、宪法，2、法律，3、行政法规，4、地方性法规，5、自治条例和单行条例。宪法是高于其它法律部门（法律、行政法规、地方性法规、自治条例和单行条例）的国家根本大法，它规定国家制度和社会制度最基本的原则，公民基本权利和义务，国家机构的组织及其活动的原则等。法律是从属于宪法的强制性规范，是宪法的具体化。宪法是国家法的基础与核心，法律则是国家法的重要组成部分。法律可划分为基本法律（如刑法、刑事诉讼法、民法通则、民事诉讼法、行政诉讼法、行政法、商法、国际法等）和普通法律（如商标法、文物保护法等）。行政法规，是国家行政机关（国务院）根据宪法和法律，制定的行政规范的总称。', 'url': 'https://www.zhihu.com/topics/19550874', 'excerpt': '法律，是国家的产物，是指统治阶级（泛指政治、经济、思想形态上占支配地位的阶级），为了实现统治并管理国家的目的，经过一定立法程序，所颁布的基本法律和普通法律。法律是统治阶级意志的体现，国家的统治工具。法律是由享有立法权的立法机关（全国人民代表大会和全国人民代表大会常务委员会）行使国家立法权，依照法定程序制定、修改并颁布，并由国家强制力保证实施的基本法律和普通法律总称。包括基本法律、普通法律。法，可…'}]}]",44232,0,诉讼律师 by day 动物饲养员 by night | 专业好奇家,045a9164f40269d4f1cdfe81612865ab,False,False,False,False,Serena Locke,people,https://www.zhihu.com/people/045a9164f40269d4f1cdfe81612865ab,serena-locke,people,{'is_vip': False}
68,5,0,https://pic4.zhimg.com/4f3580f957144badbad1fea13d6ba903_is.jpg,https://pic4.zhimg.com/4f3580f957144badbad1fea13d6ba903_{size}.jpg,[],123,1,,e47ba10e4f67956e7bf59cdfaa887936,False,False,False,False,王寧,people,https://www.zhihu.com/people/e47ba10e4f67956e7bf59cdfaa887936,wang-zhu-99-42,people,{'is_vip': False}
69,106,25,https://pic2.zhimg.com/v2-48a5bfbb2e2e7bffca9f70ac2d4e707d_is.jpg,https://pic2.zhimg.com/v2-48a5bfbb2e2e7bffca9f70ac2d4e707d_{size}.jpg,[],5202,1,Quant Trading and Machine Learning,6278f3de76263033f11ca4913e91da76,False,False,False,False,Cerulean,people,https://www.zhihu.com/people/6278f3de76263033f11ca4913e91da76,cerulean-45,people,{'is_vip': False}
70,32,0,https://pic1.zhimg.com/v2-bb6baec36f6112c939b6db2bd4b4f344_is.jpg,https://pic1.zhimg.com/v2-bb6baec36f6112c939b6db2bd4b4f344_{size}.jpg,[],13,0,巾帼与读博,921f0eee5884d0d9610b1467a8988234,False,False,False,False,elements1990,people,https://www.zhihu.com/people/921f0eee5884d0d9610b1467a8988234,elements1990,people,{'is_vip': False}
71,520,318,https://pic3.zhimg.com/v2-dcc9189fcbb59729102af01da7054ebe_is.jpg,https://pic3.zhimg.com/v2-dcc9189fcbb59729102af01da7054ebe_{size}.jpg,[],107811,1,隐藏在文字背后的真实（本人言论全是胡扯，请勿当真）,c3239475688a09f3252cc320cc214ce4,False,False,False,False,弗兰克扬,people,https://www.zhihu.com/people/c3239475688a09f3252cc320cc214ce4,fu-lan-ke-yang,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
72,183,0,https://pic1.zhimg.com/v2-5727c8193e3cfc17bbdd1ea441633098_is.jpg,https://pic1.zhimg.com/v2-5727c8193e3cfc17bbdd1ea441633098_{size}.jpg,[],8883,0,主角都这么弱了，反派还有什么用,5f076b6af14fbbffb576b85cf79a995b,False,False,False,False,Regina Fu,people,https://www.zhihu.com/people/5f076b6af14fbbffb576b85cf79a995b,reginaldada,people,{'is_vip': False}
73,74,31,https://pic4.zhimg.com/v2-ebfaa9dd06d2e3fe55f88893d0a84db7_is.jpg,https://pic4.zhimg.com/v2-ebfaa9dd06d2e3fe55f88893d0a84db7_{size}.jpg,[],4843,1,机器视觉与数据可视化,4e8402c020b4486553638fbe96821f99,False,False,False,False,张杰,people,https://www.zhihu.com/people/4e8402c020b4486553638fbe96821f99,zhang-jie-63-69,people,{'is_vip': False}
74,0,0,https://pic4.zhimg.com/f9920a52b4462aaa39f6d3685096ef9f_is.png,https://pic4.zhimg.com/f9920a52b4462aaa39f6d3685096ef9f_{size}.png,[],24,1,,0ac7e77fc52a0e8b78ffbed7d425b3ee,False,False,False,False,叶纸君,people,https://www.zhihu.com/people/0ac7e77fc52a0e8b78ffbed7d425b3ee,ke-yuan-ming,people,{'is_vip': False}
75,19,0,https://pic1.zhimg.com/f3bfb3188c3627a8cc160e3217913dd4_is.jpg,https://pic1.zhimg.com/f3bfb3188c3627a8cc160e3217913dd4_{size}.jpg,[],73,1,太阳的追逐者。,c0a952428795e78149854a194ec2e580,False,False,False,False,郭大卫,people,https://www.zhihu.com/people/c0a952428795e78149854a194ec2e580,guo-ren-jun-7,people,{'is_vip': False}
76,965,56,https://pic2.zhimg.com/v2-a52661a30e9ba696223826988d2e535d_is.jpg,https://pic2.zhimg.com/v2-a52661a30e9ba696223826988d2e535d_{size}.jpg,[],2935,1,世界观几近现实的人/认知论信徒/受制于心猿/高中物理教学/性向无定者,326eeec7a73d54e5b821a5df7e3cbb2b,False,False,False,False,田三川,people,https://www.zhihu.com/people/326eeec7a73d54e5b821a5df7e3cbb2b,zhao-san-chuan-24,people,{'is_vip': False}
77,94,1,https://pic3.zhimg.com/v2-4f8462c25ca6167f4618fd64cd796b52_is.jpg,https://pic3.zhimg.com/v2-4f8462c25ca6167f4618fd64cd796b52_{size}.jpg,"[{'description': '产品经理', 'type': 'identity'}]",4242,1,前端开发 / 美港股投资 / 热爱体育港片,249d776b63ba645f43087d4c04dd5138,False,False,False,False,Wei Xia,people,https://www.zhihu.com/people/249d776b63ba645f43087d4c04dd5138,weixia812,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
78,644,0,https://pic2.zhimg.com/bd3ae1262099a59cfa22e8323f825add_is.jpg,https://pic2.zhimg.com/bd3ae1262099a59cfa22e8323f825add_{size}.jpg,[],6141,1,life is a struggle,67bd31515a8ba6838f2c86bd6b82a3e1,False,False,False,False,stan,people,https://www.zhihu.com/people/67bd31515a8ba6838f2c86bd6b82a3e1,pleasecounterme,people,{'is_vip': False}
79,205,12,https://pic4.zhimg.com/v2-d8138397dc6d4f5d37bf009d4d240c33_is.jpg,https://pic4.zhimg.com/v2-d8138397dc6d4f5d37bf009d4d240c33_{size}.jpg,[],2387,1,民科学研究会会员,f25ef9fa5be1251603b9c6f2875e7431,False,False,False,False,零度君,people,https://www.zhihu.com/people/f25ef9fa5be1251603b9c6f2875e7431,spacexi,people,{'is_vip': False}
80,4,6,https://pic3.zhimg.com/v2-e06263f5cc870ab12aff2c7120e23b06_is.jpg,https://pic3.zhimg.com/v2-e06263f5cc870ab12aff2c7120e23b06_{size}.jpg,"[{'description': '作家', 'type': 'identity'}]",23634,0,居住在冰岛，朝九晚五的上班族。微博@亲爱的嘉倩  ,2082159bce7843b98a61b6d68be6dd6e,False,False,False,False,嘉倩,people,https://www.zhihu.com/people/2082159bce7843b98a61b6d68be6dd6e,jia-qian-55-73,people,{'is_vip': False}
